sensordatax,sensordatay,sensordataz,activityid,time
-0.014913558959960938,-0.0031957626342773438,-0.019174575805664062,104,2020-12-22 17:08:17.645000000
-0.05113410949707031,0.00852203369140625,-0.0010652542114257812,104,2020-12-22 17:08:17.545000000
0.03941535949707031,0.0,0.009587287902832031,104,2020-12-22 17:08:17.445000000
0.020239830017089844,-0.009587287902832031,-0.007456779479980469,104,2020-12-22 17:08:17.345000000
-0.012783050537109375,0.020239830017089844,0.02982807159423828,104,2020-12-22 17:08:17.245000000
0.034089088439941406,-0.012783050537109375,-0.007456779479980469,104,2020-12-22 17:08:17.145000000
0.00852203369140625,-0.019174575805664062,-0.01597881317138672,104,2020-12-22 17:08:17.045000000
-0.05539512634277344,0.01597881317138672,0.019174575805664062,104,2020-12-22 17:08:16.945000000
0.0063915252685546875,-0.0021305084228515625,0.0021305084228515625,104,2020-12-22 17:08:16.845000000
0.04687213897705078,-0.0010652542114257812,0.011717796325683594,104,2020-12-22 17:08:16.745000000
-0.02769756317138672,0.01810932159423828,0.03728485107421875,104,2020-12-22 17:08:16.645000000
-0.01597881317138672,-0.004261016845703125,-0.011717796325683594,104,2020-12-22 17:08:16.545000000
-0.020239830017089844,-0.0063915252685546875,-0.024501800537109375,104,2020-12-22 17:08:16.445000000
-0.010652542114257812,-0.0021305084228515625,-0.020239830017089844,104,2020-12-22 17:08:16.345000000
0.0,0.0,-0.01810932159423828,104,2020-12-22 17:08:16.245000000
0.007456779479980469,-0.0021305084228515625,-0.019174575805664062,104,2020-12-22 17:08:16.145000000
0.012783050537109375,-0.0021305084228515625,-0.01810932159423828,104,2020-12-22 17:08:16.045000000
0.01810932159423828,-0.005326271057128906,-0.01810932159423828,104,2020-12-22 17:08:15.945000000
-0.013848304748535156,-0.0287628173828125,-0.026632308959960938,104,2020-12-22 17:08:15.845000000
0.0063915252685546875,-0.0063915252685546875,0.02769756317138672,104,2020-12-22 17:08:15.745000000
0.041545867919921875,0.014913558959960938,0.12570476531982422,104,2020-12-22 17:08:15.645000000
0.05113410949707031,0.03728485107421875,0.11505126953125,104,2020-12-22 17:08:15.545000000
0.054329872131347656,-0.005326271057128906,0.024501800537109375,104,2020-12-22 17:08:15.445000000
0.0287628173828125,0.0,0.009587287902832031,104,2020-12-22 17:08:15.345000000
0.023435592651367188,-0.0021305084228515625,0.01597881317138672,104,2020-12-22 17:08:15.245000000
-0.0063915252685546875,0.0031957626342773438,0.010652542114257812,104,2020-12-22 17:08:15.145000000
0.05113410949707031,-0.0010652542114257812,0.04687213897705078,104,2020-12-22 17:08:15.045000000
0.06498241424560547,0.004261016845703125,0.07137489318847656,104,2020-12-22 17:08:14.945000000
0.05646038055419922,0.011717796325683594,0.09694194793701172,104,2020-12-22 17:08:14.845000000
0.05006885528564453,0.010652542114257812,0.07989692687988281,104,2020-12-22 17:08:14.745000000
0.019174575805664062,0.020239830017089844,0.1214437484741211,104,2020-12-22 17:08:14.645000000
0.08202743530273438,0.007456779479980469,0.10865974426269531,104,2020-12-22 17:08:14.545000000
0.054329872131347656,-0.0010652542114257812,0.04367637634277344,104,2020-12-22 17:08:14.445000000
0.04687213897705078,-0.0031957626342773438,0.03941535949707031,104,2020-12-22 17:08:14.345000000
0.054329872131347656,-0.00852203369140625,0.00852203369140625,104,2020-12-22 17:08:14.245000000
0.05965614318847656,-0.00852203369140625,0.024501800537109375,104,2020-12-22 17:08:14.145000000
0.06817817687988281,-0.009587287902832031,0.030893325805664062,104,2020-12-22 17:08:14.045000000
0.005326271057128906,0.0010652542114257812,0.009587287902832031,104,2020-12-22 17:08:13.945000000
-0.060721397399902344,0.00852203369140625,-0.05113410949707031,104,2020-12-22 17:08:13.845000000
-0.09374523162841797,0.019174575805664062,-0.05859088897705078,104,2020-12-22 17:08:13.745000000
-0.10013771057128906,0.02769756317138672,-0.03728485107421875,104,2020-12-22 17:08:13.645000000
-0.08841896057128906,0.013848304748535156,0.0021305084228515625,104,2020-12-22 17:08:13.545000000
-0.07670116424560547,0.01810932159423828,0.011717796325683594,104,2020-12-22 17:08:13.445000000
0.041545867919921875,-0.009587287902832031,0.021305084228515625,104,2020-12-22 17:08:13.345000000
-0.0692434310913086,0.009587287902832031,-0.022370338439941406,104,2020-12-22 17:08:13.245000000
0.08202743530273438,-0.04793834686279297,-0.08841896057128906,104,2020-12-22 17:08:13.145000000
-0.014913558959960938,-0.011717796325683594,-0.07883167266845703,104,2020-12-22 17:08:13.045000000
-0.09907245635986328,0.030893325805664062,-0.07670116424560547,104,2020-12-22 17:08:12.945000000
-0.06391716003417969,0.04900360107421875,-0.009587287902832031,104,2020-12-22 17:08:12.845000000
0.041545867919921875,0.04900360107421875,0.1320962905883789,104,2020-12-22 17:08:12.745000000
0.0021305084228515625,-0.03621959686279297,0.007456779479980469,104,2020-12-22 17:08:12.645000000
-0.040480613708496094,0.010652542114257812,-0.033023834228515625,104,2020-12-22 17:08:12.545000000
-0.05539512634277344,-0.009587287902832031,0.08948421478271484,104,2020-12-22 17:08:12.445000000
-0.021305084228515625,0.0031957626342773438,0.0628519058227539,104,2020-12-22 17:08:12.345000000
0.061786651611328125,-0.019174575805664062,0.02769756317138672,104,2020-12-22 17:08:12.245000000
-0.022370338439941406,-0.0063915252685546875,0.09694194793701172,104,2020-12-22 17:08:12.145000000
0.08735370635986328,-0.02982807159423828,0.05113410949707031,104,2020-12-22 17:08:12.045000000
0.0287628173828125,-0.010652542114257812,0.034089088439941406,104,2020-12-22 17:08:11.945000000
0.005326271057128906,-0.005326271057128906,0.02982807159423828,104,2020-12-22 17:08:11.845000000
-0.04367637634277344,0.0031957626342773438,0.07244014739990234,104,2020-12-22 17:08:11.745000000
-0.005326271057128906,-0.0021305084228515625,0.05859088897705078,104,2020-12-22 17:08:11.645000000
-0.033023834228515625,0.010652542114257812,0.022370338439941406,104,2020-12-22 17:08:11.545000000
-0.02769756317138672,0.007456779479980469,0.0628519058227539,104,2020-12-22 17:08:11.445000000
-0.04687213897705078,0.020239830017089844,0.042611122131347656,104,2020-12-22 17:08:11.345000000
-0.022370338439941406,-0.0010652542114257812,0.020239830017089844,104,2020-12-22 17:08:11.245000000
-0.004261016845703125,-0.0021305084228515625,-0.0021305084228515625,104,2020-12-22 17:08:11.145000000
-0.10013771057128906,-0.013848304748535156,0.14701080322265625,104,2020-12-22 17:08:11.045000000
0.13103103637695312,-0.04367637634277344,-0.10120296478271484,104,2020-12-22 17:08:10.945000000
0.030893325805664062,-0.11611652374267578,0.042611122131347656,104,2020-12-22 17:08:10.845000000
0.10759449005126953,0.08948421478271484,-0.0031957626342773438,104,2020-12-22 17:08:10.745000000
0.10759449005126953,-0.11824703216552734,-0.19388389587402344,104,2020-12-22 17:08:10.645000000
-0.1555328369140625,0.019174575805664062,0.09374523162841797,104,2020-12-22 17:08:10.545000000
0.1619243621826172,-0.020239830017089844,0.025567054748535156,104,2020-12-22 17:08:10.445000000
0.1619243621826172,-0.020239830017089844,0.025567054748535156,104,2020-12-22 17:08:10.345000000
0.1619243621826172,-0.020239830017089844,0.025567054748535156,104,2020-12-22 17:08:10.245000000
0.1619243621826172,-0.020239830017089844,0.025567054748535156,104,2020-12-22 17:08:10.145000000
0.1619243621826172,-0.020239830017089844,0.025567054748535156,104,2020-12-22 17:08:10.045000000
0.09054946899414062,0.022370338439941406,-0.03835010528564453,104,2020-12-22 17:08:09.945000000
-0.07244014739990234,0.053264617919921875,-0.0745706558227539,104,2020-12-22 17:08:09.845000000
0.1608591079711914,0.022370338439941406,-0.042611122131347656,104,2020-12-22 17:08:09.745000000
-0.07989692687988281,0.030893325805664062,-0.0021305084228515625,104,2020-12-22 17:08:09.645000000
-0.09481048583984375,0.061786651611328125,0.05965614318847656,104,2020-12-22 17:08:09.545000000
0.13635730743408203,-0.03728485107421875,0.01810932159423828,104,2020-12-22 17:08:09.445000000
0.041545867919921875,0.07989692687988281,-0.053264617919921875,104,2020-12-22 17:08:09.345000000
-0.1896219253540039,-0.07563591003417969,0.0021305084228515625,104,2020-12-22 17:08:09.245000000
-0.06817817687988281,0.025567054748535156,0.0010652542114257812,104,2020-12-22 17:08:09.145000000
0.033023834228515625,-0.012783050537109375,0.0010652542114257812,104,2020-12-22 17:08:09.045000000
0.06498241424560547,-0.010652542114257812,0.052199363708496094,104,2020-12-22 17:08:08.945000000
0.007456779479980469,0.009587287902832031,0.012783050537109375,104,2020-12-22 17:08:08.845000000
0.042611122131347656,-0.04367637634277344,-0.021305084228515625,104,2020-12-22 17:08:08.745000000
0.09267997741699219,-0.0287628173828125,-0.024501800537109375,104,2020-12-22 17:08:08.645000000
-0.01810932159423828,-0.010652542114257812,-0.010652542114257812,104,2020-12-22 17:08:08.545000000
-0.05965614318847656,0.0031957626342773438,0.00852203369140625,104,2020-12-22 17:08:08.445000000
0.02982807159423828,-0.023435592651367188,0.045806884765625,104,2020-12-22 17:08:08.345000000
0.030893325805664062,-0.01810932159423828,0.00852203369140625,104,2020-12-22 17:08:08.245000000
0.052199363708496094,-0.0287628173828125,-0.00852203369140625,104,2020-12-22 17:08:08.145000000
0.019174575805664062,-0.033023834228515625,-0.012783050537109375,104,2020-12-22 17:08:08.045000000
0.00852203369140625,-0.02982807159423828,0.022370338439941406,104,2020-12-22 17:08:07.945000000
0.0,-0.004261016845703125,0.04793834686279297,104,2020-12-22 17:08:07.845000000
-0.01810932159423828,-0.021305084228515625,0.041545867919921875,104,2020-12-22 17:08:07.745000000
0.10226821899414062,-0.010652542114257812,0.00852203369140625,104,2020-12-22 17:08:07.645000000
-0.20986270904541016,0.2716503143310547,-0.03515434265136719,104,2020-12-22 17:08:07.545000000
-0.22264671325683594,0.12677001953125,0.025567054748535156,104,2020-12-22 17:08:07.445000000
-0.1384878158569336,-0.0745706558227539,0.02769756317138672,104,2020-12-22 17:08:07.345000000
-0.034089088439941406,0.034089088439941406,-0.05006885528564453,104,2020-12-22 17:08:07.245000000
-0.04687213897705078,0.06711292266845703,-0.02769756317138672,104,2020-12-22 17:08:07.145000000
-0.031958580017089844,-0.06498241424560547,-0.0170440673828125,104,2020-12-22 17:08:07.045000000
0.057525634765625,-0.004261016845703125,0.0,104,2020-12-22 17:08:06.945000000
-0.022370338439941406,0.053264617919921875,-0.060721397399902344,104,2020-12-22 17:08:06.845000000
0.041545867919921875,0.08415794372558594,-0.15127182006835938,104,2020-12-22 17:08:06.745000000
0.07350540161132812,0.14168357849121094,-0.1097249984741211,104,2020-12-22 17:08:06.645000000
-0.13103103637695312,-0.13529205322265625,-0.17151260375976562,104,2020-12-22 17:08:06.545000000
-0.31958866119384766,-0.01597881317138672,0.040480613708496094,104,2020-12-22 17:08:06.445000000
-0.15659809112548828,0.0031957626342773438,0.022370338439941406,104,2020-12-22 17:08:06.345000000
-0.07670116424560547,0.026632308959960938,0.0,104,2020-12-22 17:08:06.245000000
-0.040480613708496094,0.009587287902832031,0.0010652542114257812,104,2020-12-22 17:08:06.145000000
-0.02982807159423828,0.007456779479980469,0.0021305084228515625,104,2020-12-22 17:08:06.045000000
-0.024501800537109375,0.013848304748535156,0.0010652542114257812,104,2020-12-22 17:08:05.945000000
-0.007456779479980469,0.005326271057128906,0.0031957626342773438,104,2020-12-22 17:08:05.845000000
-0.012783050537109375,0.0,0.0010652542114257812,104,2020-12-22 17:08:05.745000000
-0.026632308959960938,0.009587287902832031,0.014913558959960938,104,2020-12-22 17:08:05.645000000
-0.05646038055419922,0.021305084228515625,0.045806884765625,104,2020-12-22 17:08:05.545000000
-0.034089088439941406,-0.01810932159423828,0.0287628173828125,104,2020-12-22 17:08:05.445000000
-0.026632308959960938,0.1555328369140625,-0.0862884521484375,104,2020-12-22 17:08:05.345000000
-0.18216514587402344,0.023435592651367188,0.019174575805664062,104,2020-12-22 17:08:05.245000000
0.014913558959960938,-0.005326271057128906,-0.019174575805664062,104,2020-12-22 17:08:05.145000000
-0.03728485107421875,0.023435592651367188,-0.023435592651367188,104,2020-12-22 17:08:05.045000000
0.05859088897705078,0.0692434310913086,0.01810932159423828,104,2020-12-22 17:08:04.945000000
0.1555328369140625,-0.061786651611328125,-0.053264617919921875,104,2020-12-22 17:08:04.845000000
1.2240257263183594,-0.24927902221679688,0.1725778579711914,104,2020-12-22 17:08:04.745000000
0.6636791229248047,-0.18109989166259766,-0.0287628173828125,104,2020-12-22 17:08:04.645000000
0.10120296478271484,-0.02769756317138672,-0.0031957626342773438,104,2020-12-22 17:08:04.545000000
0.01597881317138672,-0.005326271057128906,0.011717796325683594,104,2020-12-22 17:08:04.445000000
0.01597881317138672,-0.005326271057128906,0.011717796325683594,104,2020-12-22 17:08:04.345000000
0.01597881317138672,-0.005326271057128906,0.011717796325683594,104,2020-12-22 17:08:04.245000000
0.01597881317138672,-0.005326271057128906,0.011717796325683594,104,2020-12-22 17:08:04.145000000
0.01597881317138672,-0.005326271057128906,0.011717796325683594,104,2020-12-22 17:08:04.045000000
0.06711292266845703,-0.007456779479980469,-0.011717796325683594,104,2020-12-22 17:08:03.945000000
0.023435592651367188,-0.00852203369140625,-0.007456779479980469,104,2020-12-22 17:08:03.845000000
0.014913558959960938,-0.004261016845703125,0.0,104,2020-12-22 17:08:03.745000000
0.004261016845703125,-0.0021305084228515625,0.0,104,2020-12-22 17:08:03.645000000
-0.0010652542114257812,-0.0010652542114257812,0.0,104,2020-12-22 17:08:03.545000000
0.0063915252685546875,-0.0031957626342773438,0.0,104,2020-12-22 17:08:03.445000000
0.01810932159423828,-0.007456779479980469,0.0,104,2020-12-22 17:08:03.345000000
0.01597881317138672,-0.00852203369140625,-0.005326271057128906,104,2020-12-22 17:08:03.245000000
0.0063915252685546875,-0.0021305084228515625,-0.0063915252685546875,104,2020-12-22 17:08:03.145000000
0.0,0.0,0.0031957626342773438,104,2020-12-22 17:08:03.045000000
-0.0010652542114257812,0.0,0.0021305084228515625,104,2020-12-22 17:08:02.945000000
0.004261016845703125,0.0,0.0010652542114257812,104,2020-12-22 17:08:02.845000000
0.00852203369140625,-0.005326271057128906,0.0031957626342773438,104,2020-12-22 17:08:02.745000000
0.0,-0.0031957626342773438,-0.007456779479980469,104,2020-12-22 17:08:02.645000000
0.030893325805664062,-0.004261016845703125,0.0031957626342773438,104,2020-12-22 17:08:02.545000000
0.009587287902832031,-0.004261016845703125,-0.0010652542114257812,104,2020-12-22 17:08:02.445000000
-0.009587287902832031,-0.0010652542114257812,0.0,104,2020-12-22 17:08:02.345000000
-0.009587287902832031,0.005326271057128906,0.004261016845703125,104,2020-12-22 17:08:02.245000000
-0.01597881317138672,0.004261016845703125,0.0021305084228515625,104,2020-12-22 17:08:02.145000000
0.004261016845703125,-0.0010652542114257812,-0.009587287902832031,104,2020-12-22 17:08:02.045000000
-0.00852203369140625,-0.0031957626342773438,-0.00852203369140625,104,2020-12-22 17:08:01.945000000
-0.0010652542114257812,-0.007456779479980469,-0.0031957626342773438,104,2020-12-22 17:08:01.845000000
0.013848304748535156,-0.0021305084228515625,0.0063915252685546875,104,2020-12-22 17:08:01.745000000
-0.009587287902832031,0.0031957626342773438,0.0010652542114257812,104,2020-12-22 17:08:01.645000000
-0.0031957626342773438,-0.004261016845703125,0.0063915252685546875,104,2020-12-22 17:08:01.545000000
0.00852203369140625,0.0,-0.010652542114257812,104,2020-12-22 17:08:01.445000000
-0.011717796325683594,-0.0021305084228515625,-0.005326271057128906,104,2020-12-22 17:08:01.345000000
0.0,-0.0063915252685546875,0.0021305084228515625,104,2020-12-22 17:08:01.245000000
-0.019174575805664062,0.010652542114257812,0.0021305084228515625,104,2020-12-22 17:08:01.145000000
0.0063915252685546875,-0.0021305084228515625,0.013848304748535156,104,2020-12-22 17:08:01.045000000
-0.019174575805664062,0.009587287902832031,0.005326271057128906,104,2020-12-22 17:08:00.945000000
-0.00852203369140625,0.0031957626342773438,-0.0010652542114257812,104,2020-12-22 17:08:00.845000000
0.0,0.0010652542114257812,0.004261016845703125,104,2020-12-22 17:08:00.745000000
0.0010652542114257812,-0.0010652542114257812,0.0,104,2020-12-22 17:08:00.645000000
0.010652542114257812,0.0,0.00852203369140625,104,2020-12-22 17:08:00.545000000
-0.019174575805664062,0.0063915252685546875,0.0021305084228515625,104,2020-12-22 17:08:00.445000000
-0.0031957626342773438,0.0,-0.0010652542114257812,104,2020-12-22 17:08:00.345000000
0.011717796325683594,0.0,0.005326271057128906,104,2020-12-22 17:08:00.245000000
0.012783050537109375,-0.004261016845703125,-0.0021305084228515625,104,2020-12-22 17:08:00.145000000
-0.020239830017089844,0.00852203369140625,0.0,104,2020-12-22 17:08:00.045000000
-0.0170440673828125,0.0063915252685546875,-0.007456779479980469,104,2020-12-22 17:07:59.945000000
-0.0063915252685546875,0.0,0.0,104,2020-12-22 17:07:59.845000000
0.023435592651367188,-0.004261016845703125,-0.009587287902832031,104,2020-12-22 17:07:59.745000000
0.0170440673828125,-0.00852203369140625,-0.00852203369140625,104,2020-12-22 17:07:59.645000000
0.026632308959960938,-0.012783050537109375,-0.010652542114257812,104,2020-12-22 17:07:59.545000000
0.031958580017089844,-0.010652542114257812,0.0021305084228515625,104,2020-12-22 17:07:59.445000000
0.05859088897705078,-0.014913558959960938,0.0021305084228515625,104,2020-12-22 17:07:59.345000000
0.031958580017089844,-0.009587287902832031,-0.007456779479980469,104,2020-12-22 17:07:59.245000000
0.033023834228515625,-0.00852203369140625,-0.03621959686279297,104,2020-12-22 17:07:59.145000000
-0.023435592651367188,-0.0010652542114257812,-0.05113410949707031,104,2020-12-22 17:07:59.045000000
-0.0287628173828125,-0.0010652542114257812,0.009587287902832031,104,2020-12-22 17:07:58.945000000
-0.019174575805664062,0.0063915252685546875,0.05646038055419922,104,2020-12-22 17:07:58.845000000
-0.03941535949707031,0.01810932159423828,0.033023834228515625,104,2020-12-22 17:07:58.745000000
-0.033023834228515625,0.0063915252685546875,0.021305084228515625,104,2020-12-22 17:07:58.645000000
-0.011717796325683594,0.0063915252685546875,0.033023834228515625,104,2020-12-22 17:07:58.545000000
-0.02982807159423828,0.01810932159423828,0.020239830017089844,104,2020-12-22 17:07:58.445000000
-0.02982807159423828,0.01810932159423828,0.020239830017089844,104,2020-12-22 17:07:58.345000000
-0.02982807159423828,0.01810932159423828,0.020239830017089844,104,2020-12-22 17:07:58.245000000
-0.02982807159423828,0.01810932159423828,0.020239830017089844,104,2020-12-22 17:07:58.145000000
-0.02982807159423828,0.01810932159423828,0.020239830017089844,104,2020-12-22 17:07:58.045000000
-0.02982807159423828,0.01810932159423828,0.020239830017089844,104,2020-12-22 17:07:57.945000000
-0.0021305084228515625,0.0010652542114257812,0.009587287902832031,104,2020-12-22 17:07:57.845000000
0.004261016845703125,0.0,0.0031957626342773438,104,2020-12-22 17:07:57.745000000
-0.005326271057128906,-0.0010652542114257812,0.0031957626342773438,104,2020-12-22 17:07:57.645000000
0.0,0.0010652542114257812,0.0010652542114257812,104,2020-12-22 17:07:57.545000000
0.011717796325683594,-0.0021305084228515625,-0.0021305084228515625,104,2020-12-22 17:07:57.445000000
0.01810932159423828,-0.0021305084228515625,-0.005326271057128906,104,2020-12-22 17:07:57.345000000
0.010652542114257812,-0.0021305084228515625,0.0,104,2020-12-22 17:07:57.245000000
-0.0010652542114257812,0.0,0.0010652542114257812,104,2020-12-22 17:07:57.145000000
0.0063915252685546875,-0.0031957626342773438,0.0,104,2020-12-22 17:07:57.045000000
-0.0063915252685546875,-0.0010652542114257812,0.004261016845703125,104,2020-12-22 17:07:56.945000000
0.025567054748535156,-0.007456779479980469,0.0031957626342773438,104,2020-12-22 17:07:56.845000000
0.0021305084228515625,0.0,0.0,104,2020-12-22 17:07:56.745000000
-0.0031957626342773438,0.0010652542114257812,0.0031957626342773438,104,2020-12-22 17:07:56.645000000
-0.007456779479980469,-0.0010652542114257812,0.0,104,2020-12-22 17:07:56.545000000
0.04900360107421875,-0.014913558959960938,-0.005326271057128906,104,2020-12-22 17:07:56.445000000
0.03941535949707031,-0.012783050537109375,0.007456779479980469,104,2020-12-22 17:07:56.345000000
0.04474163055419922,-0.014913558959960938,-0.0063915252685546875,104,2020-12-22 17:07:56.245000000
0.05006885528564453,-0.010652542114257812,0.0010652542114257812,104,2020-12-22 17:07:56.145000000
0.03728485107421875,-0.00852203369140625,0.0031957626342773438,104,2020-12-22 17:07:56.045000000
0.06498241424560547,-0.019174575805664062,0.0021305084228515625,104,2020-12-22 17:07:55.945000000
0.11292076110839844,-0.030893325805664062,-0.0031957626342773438,104,2020-12-22 17:07:55.845000000
0.08202743530273438,-0.022370338439941406,0.025567054748535156,104,2020-12-22 17:07:55.745000000
0.030893325805664062,-0.026632308959960938,0.0170440673828125,104,2020-12-22 17:07:55.645000000
-0.06711292266845703,-0.004261016845703125,0.07989692687988281,104,2020-12-22 17:07:55.545000000
-0.11079025268554688,-0.00852203369140625,0.08735370635986328,104,2020-12-22 17:07:55.445000000
-0.2428874969482422,0.00852203369140625,0.0692434310913086,104,2020-12-22 17:07:55.345000000
-0.322784423828125,0.031958580017089844,0.12250900268554688,104,2020-12-22 17:07:55.245000000
-0.31426239013671875,0.052199363708496094,0.03835010528564453,104,2020-12-22 17:07:55.145000000
-0.28017234802246094,0.13635730743408203,-0.23223400115966797,104,2020-12-22 17:07:55.045000000
0.0170440673828125,-0.031958580017089844,-0.1097249984741211,104,2020-12-22 17:07:54.945000000
0.034089088439941406,0.0,-0.014913558959960938,104,2020-12-22 17:07:54.845000000
0.05859088897705078,-0.022370338439941406,0.06711292266845703,104,2020-12-22 17:07:54.745000000
0.0287628173828125,0.005326271057128906,0.061786651611328125,104,2020-12-22 17:07:54.645000000
0.10439872741699219,0.020239830017089844,-0.005326271057128906,104,2020-12-22 17:07:54.545000000
-0.09907245635986328,-0.05646038055419922,0.04474163055419922,104,2020-12-22 17:07:54.445000000
-0.19707965850830078,-0.020239830017089844,0.0063915252685546875,104,2020-12-22 17:07:54.345000000
-0.0170440673828125,-0.021305084228515625,-0.010652542114257812,104,2020-12-22 17:07:54.245000000
0.025567054748535156,-0.0170440673828125,0.0,104,2020-12-22 17:07:54.145000000
-0.031958580017089844,-0.041545867919921875,0.009587287902832031,104,2020-12-22 17:07:54.045000000
-0.0916147232055664,-0.0031957626342773438,0.05859088897705078,104,2020-12-22 17:07:53.945000000
0.01597881317138672,-0.06604766845703125,0.019174575805664062,104,2020-12-22 17:07:53.845000000
0.10439872741699219,-0.03515434265136719,0.025567054748535156,104,2020-12-22 17:07:53.745000000
-0.8394536972045898,0.35367774963378906,-0.03835010528564453,104,2020-12-22 17:07:53.645000000
0.06817817687988281,0.15446758270263672,-0.18749141693115234,104,2020-12-22 17:07:53.545000000
-0.09694194793701172,-0.08522319793701172,0.01810932159423828,104,2020-12-22 17:07:53.445000000
0.06817817687988281,0.0,-0.0287628173828125,104,2020-12-22 17:07:53.345000000
0.026632308959960938,-0.09481048583984375,-0.019174575805664062,104,2020-12-22 17:07:53.245000000
-0.033023834228515625,-0.10652923583984375,0.06391716003417969,104,2020-12-22 17:07:53.145000000
0.0,-0.031958580017089844,0.031958580017089844,104,2020-12-22 17:07:53.045000000
-0.00852203369140625,0.0170440673828125,0.0031957626342773438,104,2020-12-22 17:07:52.945000000
-0.08202743530273438,0.07883167266845703,-0.06391716003417969,104,2020-12-22 17:07:52.845000000
0.12890052795410156,-0.13635730743408203,0.004261016845703125,104,2020-12-22 17:07:52.745000000
-0.045806884765625,0.07883167266845703,0.009587287902832031,104,2020-12-22 17:07:52.645000000
0.057525634765625,-0.05113410949707031,0.0916147232055664,104,2020-12-22 17:07:52.545000000
0.02769756317138672,-0.023435592651367188,0.01597881317138672,104,2020-12-22 17:07:52.445000000
0.02769756317138672,-0.023435592651367188,0.01597881317138672,104,2020-12-22 17:07:52.345000000
