heartrate,activityid,time
83,106,2021-01-05 20:49:32.034000000
83,106,2021-01-05 20:49:33.034000000
83,106,2021-01-05 20:49:34.034000000
84,106,2021-01-05 20:49:35.034000000
84,106,2021-01-05 20:49:36.034000000
84,106,2021-01-05 20:49:37.034000000
85,106,2021-01-05 20:49:38.034000000
85,106,2021-01-05 20:49:39.034000000
85,106,2021-01-05 20:49:40.034000000
86,106,2021-01-05 20:49:41.034000000
86,106,2021-01-05 20:49:42.034000000
87,106,2021-01-05 20:49:43.034000000
88,106,2021-01-05 20:49:44.034000000
88,106,2021-01-05 20:49:45.034000000
88,106,2021-01-05 20:49:46.034000000
89,106,2021-01-05 20:49:47.034000000
89,106,2021-01-05 20:49:48.034000000
89,106,2021-01-05 20:49:49.034000000
89,106,2021-01-05 20:49:50.034000000
89,106,2021-01-05 20:49:51.034000000
89,106,2021-01-05 20:49:52.034000000
89,106,2021-01-05 20:49:53.034000000
89,106,2021-01-05 20:49:54.034000000
89,106,2021-01-05 20:49:55.034000000
89,106,2021-01-05 20:49:56.034000000
89,106,2021-01-05 20:49:57.034000000
89,106,2021-01-05 20:49:58.034000000
89,106,2021-01-05 20:49:59.034000000
89,106,2021-01-05 20:50:00.034000000
89,106,2021-01-05 20:50:01.034000000
89,106,2021-01-05 20:50:02.034000000
89,106,2021-01-05 20:50:03.034000000
90,106,2021-01-05 20:50:04.034000000
90,106,2021-01-05 20:50:05.034000000
90,106,2021-01-05 20:50:06.034000000
90,106,2021-01-05 20:50:07.034000000
90,106,2021-01-05 20:50:08.034000000
90,106,2021-01-05 20:50:09.034000000
91,106,2021-01-05 20:50:10.034000000
92,106,2021-01-05 20:50:11.034000000
93,106,2021-01-05 20:50:12.034000000
93,106,2021-01-05 20:50:13.034000000
92,106,2021-01-05 20:50:14.034000000
92,106,2021-01-05 20:50:15.034000000
92,106,2021-01-05 20:50:16.034000000
92,106,2021-01-05 20:50:17.034000000
92,106,2021-01-05 20:50:18.034000000
93,106,2021-01-05 20:50:19.034000000
94,106,2021-01-05 20:50:20.034000000
94,106,2021-01-05 20:50:21.034000000
94,106,2021-01-05 20:50:22.034000000
94,106,2021-01-05 20:50:23.034000000
94,106,2021-01-05 20:50:24.034000000
95,106,2021-01-05 20:50:25.034000000
95,106,2021-01-05 20:50:26.034000000
95,106,2021-01-05 20:50:27.034000000
95,106,2021-01-05 20:50:28.034000000
94,106,2021-01-05 20:50:29.034000000
94,106,2021-01-05 20:50:30.034000000
94,106,2021-01-05 20:50:31.034000000
93,106,2021-01-05 20:50:32.034000000
93,106,2021-01-05 20:50:33.034000000
93,106,2021-01-05 20:50:34.034000000
93,106,2021-01-05 20:50:35.034000000
92,106,2021-01-05 20:50:36.034000000
91,106,2021-01-05 20:50:37.034000000
90,106,2021-01-05 20:50:38.034000000
91,106,2021-01-05 20:50:39.034000000
90,106,2021-01-05 20:50:40.034000000
90,106,2021-01-05 20:50:41.034000000
90,106,2021-01-05 20:50:42.034000000
90,106,2021-01-05 20:50:43.034000000
90,106,2021-01-05 20:50:44.034000000
89,106,2021-01-05 20:50:45.034000000
87,106,2021-01-05 20:50:46.034000000
87,106,2021-01-05 20:50:47.034000000
87,106,2021-01-05 20:50:48.034000000
88,106,2021-01-05 20:50:49.034000000
88,106,2021-01-05 20:50:50.034000000
88,106,2021-01-05 20:50:51.034000000
88,106,2021-01-05 20:50:52.034000000
87,106,2021-01-05 20:50:53.034000000
87,106,2021-01-05 20:50:54.034000000
86,106,2021-01-05 20:50:55.034000000
85,106,2021-01-05 20:50:56.034000000
85,106,2021-01-05 20:50:57.034000000
85,106,2021-01-05 20:50:58.034000000
85,106,2021-01-05 20:50:59.034000000
85,106,2021-01-05 20:51:00.034000000
85,106,2021-01-05 20:51:01.034000000
85,106,2021-01-05 20:51:02.034000000
86,106,2021-01-05 20:51:03.034000000
85,106,2021-01-05 20:51:04.034000000
85,106,2021-01-05 20:51:05.034000000
85,106,2021-01-05 20:51:06.034000000
84,106,2021-01-05 20:51:07.034000000
84,106,2021-01-05 20:51:08.034000000
84,106,2021-01-05 20:51:09.034000000
85,106,2021-01-05 20:51:10.034000000
85,106,2021-01-05 20:51:11.034000000
86,106,2021-01-05 20:51:12.034000000
86,106,2021-01-05 20:51:13.034000000
87,106,2021-01-05 20:51:14.034000000
87,106,2021-01-05 20:51:15.034000000
87,106,2021-01-05 20:51:16.034000000
87,106,2021-01-05 20:51:17.034000000
87,106,2021-01-05 20:51:18.034000000
87,106,2021-01-05 20:51:19.034000000
87,106,2021-01-05 20:51:20.034000000
87,106,2021-01-05 20:51:21.034000000
88,106,2021-01-05 20:51:22.034000000
88,106,2021-01-05 20:51:23.034000000
87,106,2021-01-05 20:51:24.034000000
88,106,2021-01-05 20:51:25.034000000
88,106,2021-01-05 20:51:26.034000000
89,106,2021-01-05 20:51:27.034000000
96,115,2021-01-05 21:37:27.165000000
95,115,2021-01-05 21:37:28.165000000
95,115,2021-01-05 21:37:29.165000000
93,115,2021-01-05 21:37:30.165000000
93,115,2021-01-05 21:37:31.165000000
92,115,2021-01-05 21:37:32.165000000
91,115,2021-01-05 21:37:33.165000000
90,115,2021-01-05 21:37:34.165000000
90,115,2021-01-05 21:37:35.165000000
90,115,2021-01-05 21:37:36.165000000
90,115,2021-01-05 21:37:37.165000000
89,115,2021-01-05 21:37:38.165000000
89,115,2021-01-05 21:37:39.165000000
88,115,2021-01-05 21:37:40.165000000
88,115,2021-01-05 21:37:41.165000000
88,115,2021-01-05 21:37:42.165000000
88,115,2021-01-05 21:37:43.165000000
88,115,2021-01-05 21:37:44.165000000
88,115,2021-01-05 21:37:45.165000000
88,115,2021-01-05 21:37:46.165000000
88,115,2021-01-05 21:37:47.165000000
88,115,2021-01-05 21:37:48.165000000
87,115,2021-01-05 21:37:49.165000000
87,115,2021-01-05 21:37:50.165000000
87,115,2021-01-05 21:37:51.165000000
87,115,2021-01-05 21:37:52.165000000
87,115,2021-01-05 21:37:53.165000000
87,115,2021-01-05 21:37:54.165000000
86,115,2021-01-05 21:37:55.165000000
86,115,2021-01-05 21:37:56.165000000
86,115,2021-01-05 21:37:57.165000000
86,115,2021-01-05 21:37:58.165000000
85,115,2021-01-05 21:37:59.165000000
84,115,2021-01-05 21:38:00.165000000
73,115,2021-01-05 21:38:01.165000000
70,115,2021-01-05 21:38:02.165000000
68,115,2021-01-05 21:38:03.165000000
67,115,2021-01-05 21:38:04.165000000
67,115,2021-01-05 21:38:05.165000000
66,115,2021-01-05 21:38:06.165000000
66,115,2021-01-05 21:38:07.165000000
66,115,2021-01-05 21:38:08.165000000
66,115,2021-01-05 21:38:09.165000000
67,115,2021-01-05 21:38:10.165000000
67,115,2021-01-05 21:38:11.165000000
67,115,2021-01-05 21:38:12.165000000
67,115,2021-01-05 21:38:13.165000000
66,115,2021-01-05 21:38:14.165000000
66,115,2021-01-05 21:38:15.165000000
66,115,2021-01-05 21:38:16.165000000
65,115,2021-01-05 21:38:17.165000000
64,115,2021-01-05 21:38:18.165000000
64,115,2021-01-05 21:38:19.165000000
63,115,2021-01-05 21:38:20.165000000
63,115,2021-01-05 21:38:21.165000000
63,115,2021-01-05 21:38:22.165000000
63,115,2021-01-05 21:38:23.165000000
63,115,2021-01-05 21:38:24.165000000
63,115,2021-01-05 21:38:25.165000000
62,115,2021-01-05 21:38:26.165000000
62,115,2021-01-05 21:38:27.165000000
62,115,2021-01-05 21:38:28.165000000
62,115,2021-01-05 21:38:29.165000000
62,115,2021-01-05 21:38:30.165000000
62,115,2021-01-05 21:38:31.165000000
62,115,2021-01-05 21:38:32.165000000
63,115,2021-01-05 21:38:33.165000000
63,115,2021-01-05 21:38:34.165000000
63,115,2021-01-05 21:38:35.165000000
64,115,2021-01-05 21:38:36.165000000
65,115,2021-01-05 21:38:37.165000000
65,115,2021-01-05 21:38:38.165000000
65,115,2021-01-05 21:38:39.165000000
65,115,2021-01-05 21:38:40.165000000
65,115,2021-01-05 21:38:41.165000000
65,115,2021-01-05 21:38:42.165000000
64,115,2021-01-05 21:38:43.165000000
64,115,2021-01-05 21:38:44.165000000
63,115,2021-01-05 21:38:45.165000000
63,115,2021-01-05 21:38:46.165000000
63,115,2021-01-05 21:38:47.165000000
64,115,2021-01-05 21:38:48.165000000
64,115,2021-01-05 21:38:49.165000000
64,115,2021-01-05 21:38:50.165000000
64,115,2021-01-05 21:38:51.165000000
64,115,2021-01-05 21:38:52.165000000
64,115,2021-01-05 21:38:53.165000000
64,115,2021-01-05 21:38:54.165000000
64,115,2021-01-05 21:38:55.165000000
64,115,2021-01-05 21:38:56.165000000
64,115,2021-01-05 21:38:57.165000000
64,115,2021-01-05 21:38:58.165000000
64,115,2021-01-05 21:38:59.165000000
64,115,2021-01-05 21:39:00.165000000
64,115,2021-01-05 21:39:01.165000000
63,115,2021-01-05 21:39:02.165000000
63,115,2021-01-05 21:39:03.165000000
62,115,2021-01-05 21:39:04.165000000
62,115,2021-01-05 21:39:05.165000000
62,115,2021-01-05 21:39:06.165000000
62,115,2021-01-05 21:39:07.165000000
62,115,2021-01-05 21:39:08.165000000
62,115,2021-01-05 21:39:09.165000000
62,115,2021-01-05 21:39:10.165000000
63,115,2021-01-05 21:39:11.165000000
63,115,2021-01-05 21:39:12.165000000
64,115,2021-01-05 21:39:13.165000000
64,115,2021-01-05 21:39:14.165000000
65,115,2021-01-05 21:39:15.165000000
65,115,2021-01-05 21:39:16.165000000
66,115,2021-01-05 21:39:17.165000000
66,115,2021-01-05 21:39:18.165000000
66,115,2021-01-05 21:39:19.165000000
66,115,2021-01-05 21:39:20.165000000
66,115,2021-01-05 21:39:21.165000000
66,115,2021-01-05 21:39:22.165000000
66,115,2021-01-05 21:39:23.165000000
66,115,2021-01-05 21:39:24.165000000
65,115,2021-01-05 21:39:25.165000000
65,115,2021-01-05 21:39:26.165000000
65,115,2021-01-05 21:39:27.165000000
65,115,2021-01-05 21:39:28.165000000
66,115,2021-01-05 21:39:29.165000000
66,115,2021-01-05 21:39:30.165000000
66,115,2021-01-05 21:39:31.165000000
66,115,2021-01-05 21:39:32.165000000
66,115,2021-01-05 21:39:33.165000000
66,115,2021-01-05 21:39:34.165000000
66,115,2021-01-05 21:39:35.165000000
66,115,2021-01-05 21:39:36.165000000
66,115,2021-01-05 21:39:37.165000000
66,115,2021-01-05 21:39:38.165000000
67,115,2021-01-05 21:39:39.165000000
67,115,2021-01-05 21:39:40.165000000
68,115,2021-01-05 21:39:41.165000000
67,115,2021-01-05 21:39:42.165000000
67,115,2021-01-05 21:39:43.165000000
67,115,2021-01-05 21:39:44.165000000
66,115,2021-01-05 21:39:45.165000000
65,115,2021-01-05 21:39:46.165000000
65,115,2021-01-05 21:39:47.165000000
65,115,2021-01-05 21:39:48.165000000
65,115,2021-01-05 21:39:49.165000000
65,115,2021-01-05 21:39:50.165000000
65,115,2021-01-05 21:39:51.165000000
65,115,2021-01-05 21:39:52.165000000
64,115,2021-01-05 21:39:53.165000000
64,115,2021-01-05 21:39:54.165000000
64,115,2021-01-05 21:39:55.165000000
64,115,2021-01-05 21:39:56.165000000
63,115,2021-01-05 21:39:57.165000000
63,115,2021-01-05 21:39:58.165000000
63,115,2021-01-05 21:39:59.165000000
63,115,2021-01-05 21:40:00.165000000
63,115,2021-01-05 21:40:01.165000000
63,115,2021-01-05 21:40:02.165000000
63,115,2021-01-05 21:40:03.165000000
63,115,2021-01-05 21:40:04.165000000
63,115,2021-01-05 21:40:05.165000000
63,115,2021-01-05 21:40:06.165000000
63,115,2021-01-05 21:40:07.165000000
64,115,2021-01-05 21:40:08.165000000
65,115,2021-01-05 21:40:09.165000000
66,115,2021-01-05 21:40:10.165000000
67,115,2021-01-05 21:40:11.165000000
67,115,2021-01-05 21:40:12.165000000
67,115,2021-01-05 21:40:13.165000000
66,115,2021-01-05 21:40:14.165000000
66,115,2021-01-05 21:40:15.165000000
65,115,2021-01-05 21:40:16.165000000
65,115,2021-01-05 21:40:17.165000000
65,115,2021-01-05 21:40:18.165000000
64,115,2021-01-05 21:40:19.165000000
64,115,2021-01-05 21:40:20.165000000
64,115,2021-01-05 21:40:21.165000000
64,115,2021-01-05 21:40:22.165000000
64,115,2021-01-05 21:40:23.165000000
64,115,2021-01-05 21:40:24.165000000
65,115,2021-01-05 21:40:25.165000000
65,115,2021-01-05 21:40:26.165000000
72,104,2021-01-05 21:46:53.054000000
73,104,2021-01-05 21:46:54.054000000
73,104,2021-01-05 21:46:55.054000000
73,104,2021-01-05 21:46:56.054000000
73,104,2021-01-05 21:46:57.054000000
73,104,2021-01-05 21:46:58.054000000
73,104,2021-01-05 21:46:59.054000000
73,104,2021-01-05 21:47:00.054000000
72,104,2021-01-05 21:47:01.054000000
72,104,2021-01-05 21:47:02.054000000
72,104,2021-01-05 21:47:03.054000000
73,104,2021-01-05 21:47:04.054000000
73,104,2021-01-05 21:47:05.054000000
73,104,2021-01-05 21:47:06.054000000
73,104,2021-01-05 21:47:07.054000000
73,104,2021-01-05 21:47:08.054000000
74,104,2021-01-05 21:47:09.054000000
74,104,2021-01-05 21:47:10.054000000
75,104,2021-01-05 21:47:11.054000000
75,104,2021-01-05 21:47:12.054000000
75,104,2021-01-05 21:47:13.054000000
75,104,2021-01-05 21:47:14.054000000
75,104,2021-01-05 21:47:15.054000000
75,104,2021-01-05 21:47:16.054000000
75,104,2021-01-05 21:47:17.054000000
74,104,2021-01-05 21:47:18.054000000
68,104,2021-01-05 21:47:19.054000000
68,104,2021-01-05 21:47:20.054000000
66,104,2021-01-05 21:47:21.054000000
66,104,2021-01-05 21:47:22.054000000
65,104,2021-01-05 21:47:23.054000000
65,104,2021-01-05 21:47:24.054000000
65,104,2021-01-05 21:47:25.054000000
65,104,2021-01-05 21:47:26.054000000
65,104,2021-01-05 21:47:27.054000000
65,104,2021-01-05 21:47:28.054000000
65,104,2021-01-05 21:47:29.054000000
65,104,2021-01-05 21:47:30.054000000
67,104,2021-01-05 21:47:31.054000000
67,104,2021-01-05 21:47:32.054000000
67,104,2021-01-05 21:47:33.054000000
67,104,2021-01-05 21:47:34.054000000
67,104,2021-01-05 21:47:35.054000000
67,104,2021-01-05 21:47:36.054000000
67,104,2021-01-05 21:47:37.054000000
67,104,2021-01-05 21:47:38.054000000
67,104,2021-01-05 21:47:39.054000000
67,104,2021-01-05 21:47:40.054000000
67,104,2021-01-05 21:47:41.054000000
67,104,2021-01-05 21:47:42.054000000
66,104,2021-01-05 21:47:43.054000000
65,104,2021-01-05 21:47:44.054000000
65,104,2021-01-05 21:47:45.054000000
65,104,2021-01-05 21:47:46.054000000
65,104,2021-01-05 21:47:47.054000000
65,104,2021-01-05 21:47:48.054000000
66,104,2021-01-05 21:47:49.054000000
66,104,2021-01-05 21:47:50.054000000
66,104,2021-01-05 21:47:51.054000000
66,104,2021-01-05 21:47:52.054000000
66,104,2021-01-05 21:47:53.054000000
66,104,2021-01-05 21:47:54.054000000
66,104,2021-01-05 21:47:55.054000000
66,104,2021-01-05 21:47:56.054000000
66,104,2021-01-05 21:47:57.054000000
66,104,2021-01-05 21:47:58.054000000
66,104,2021-01-05 21:47:59.054000000
66,104,2021-01-05 21:48:00.054000000
66,104,2021-01-05 21:48:01.054000000
66,104,2021-01-05 21:48:02.054000000
66,104,2021-01-05 21:48:03.054000000
66,104,2021-01-05 21:48:04.054000000
66,104,2021-01-05 21:48:05.054000000
66,104,2021-01-05 21:48:06.054000000
66,104,2021-01-05 21:48:07.054000000
66,104,2021-01-05 21:48:08.054000000
67,104,2021-01-05 21:48:09.054000000
68,104,2021-01-05 21:48:10.054000000
68,104,2021-01-05 21:48:11.054000000
68,104,2021-01-05 21:48:12.054000000
68,104,2021-01-05 21:48:13.054000000
68,104,2021-01-05 21:48:14.054000000
68,104,2021-01-05 21:48:15.054000000
68,104,2021-01-05 21:48:16.054000000
68,104,2021-01-05 21:48:17.054000000
68,104,2021-01-05 21:48:18.054000000
68,104,2021-01-05 21:48:19.054000000
68,104,2021-01-05 21:48:20.054000000
68,104,2021-01-05 21:48:21.054000000
69,104,2021-01-05 21:48:22.054000000
69,104,2021-01-05 21:48:23.054000000
69,104,2021-01-05 21:48:24.054000000
69,104,2021-01-05 21:48:25.054000000
69,104,2021-01-05 21:48:26.054000000
70,104,2021-01-05 21:48:27.054000000
70,104,2021-01-05 21:48:28.054000000
70,104,2021-01-05 21:48:29.054000000
69,104,2021-01-05 21:48:30.054000000
69,104,2021-01-05 21:48:31.054000000
68,104,2021-01-05 21:48:32.054000000
68,104,2021-01-05 21:48:33.054000000
68,104,2021-01-05 21:48:34.054000000
67,104,2021-01-05 21:48:35.054000000
67,104,2021-01-05 21:48:36.054000000
67,104,2021-01-05 21:48:37.054000000
68,104,2021-01-05 21:48:38.054000000
68,104,2021-01-05 21:48:39.054000000
68,104,2021-01-05 21:48:40.054000000
68,104,2021-01-05 21:48:41.054000000
68,104,2021-01-05 21:48:42.054000000
69,104,2021-01-05 21:48:43.054000000
69,104,2021-01-05 21:48:44.054000000
69,104,2021-01-05 21:48:45.054000000
69,104,2021-01-05 21:48:46.054000000
69,104,2021-01-05 21:48:47.054000000
69,104,2021-01-05 21:48:48.054000000
69,104,2021-01-05 21:48:49.054000000
69,104,2021-01-05 21:48:50.054000000
69,104,2021-01-05 21:48:51.054000000
69,104,2021-01-05 21:48:52.054000000
68,104,2021-01-05 21:48:53.054000000
68,104,2021-01-05 21:48:54.054000000
68,104,2021-01-05 21:48:55.054000000
68,104,2021-01-05 21:48:56.054000000
68,104,2021-01-05 21:48:57.054000000
68,104,2021-01-05 21:48:58.054000000
68,104,2021-01-05 21:48:59.054000000
68,104,2021-01-05 21:49:00.054000000
68,104,2021-01-05 21:49:01.054000000
68,104,2021-01-05 21:49:02.054000000
68,104,2021-01-05 21:49:03.054000000
68,104,2021-01-05 21:49:04.054000000
68,104,2021-01-05 21:49:05.054000000
68,104,2021-01-05 21:49:06.054000000
68,104,2021-01-05 21:49:07.054000000
68,104,2021-01-05 21:49:08.054000000
68,104,2021-01-05 21:49:09.054000000
68,104,2021-01-05 21:49:10.054000000
69,104,2021-01-05 21:49:11.054000000
69,104,2021-01-05 21:49:12.054000000
69,104,2021-01-05 21:49:13.054000000
69,104,2021-01-05 21:49:14.054000000
70,104,2021-01-05 21:49:15.054000000
71,104,2021-01-05 21:49:16.054000000
71,104,2021-01-05 21:49:17.054000000
71,104,2021-01-05 21:49:18.054000000
71,104,2021-01-05 21:49:19.054000000
70,104,2021-01-05 21:49:20.054000000
70,104,2021-01-05 21:49:21.054000000
70,104,2021-01-05 21:49:22.054000000
70,104,2021-01-05 21:49:23.054000000
70,104,2021-01-05 21:49:24.054000000
70,104,2021-01-05 21:49:25.054000000
70,104,2021-01-05 21:49:26.054000000
70,104,2021-01-05 21:49:27.054000000
69,104,2021-01-05 21:49:28.054000000
69,104,2021-01-05 21:49:29.054000000
68,104,2021-01-05 21:49:30.054000000
68,104,2021-01-05 21:49:31.054000000
68,104,2021-01-05 21:49:32.054000000
68,104,2021-01-05 21:49:33.054000000
68,104,2021-01-05 21:49:34.054000000
68,104,2021-01-05 21:49:35.054000000
68,104,2021-01-05 21:49:36.054000000
68,104,2021-01-05 21:49:37.054000000
68,104,2021-01-05 21:49:38.054000000
68,104,2021-01-05 21:49:39.054000000
68,104,2021-01-05 21:49:40.054000000
68,104,2021-01-05 21:49:41.054000000
68,104,2021-01-05 21:49:42.054000000
68,104,2021-01-05 21:49:43.054000000
67,104,2021-01-05 21:49:44.054000000
67,104,2021-01-05 21:49:45.054000000
67,104,2021-01-05 21:49:46.054000000
67,104,2021-01-05 21:49:47.054000000
67,104,2021-01-05 21:49:48.054000000
67,104,2021-01-05 21:49:49.054000000
68,104,2021-01-05 21:49:50.054000000
68,104,2021-01-05 21:49:51.054000000
69,104,2021-01-05 21:49:52.054000000
69,104,2021-01-05 21:49:53.054000000
70,104,2021-01-05 21:49:54.054000000
70,104,2021-01-05 21:49:55.054000000
70,104,2021-01-05 21:49:56.054000000
71,104,2021-01-05 21:49:57.054000000
71,104,2021-01-05 21:49:58.054000000
71,104,2021-01-05 21:49:59.054000000
71,104,2021-01-05 21:50:00.054000000
71,104,2021-01-05 21:50:01.054000000
71,104,2021-01-05 21:50:02.054000000
71,104,2021-01-05 21:50:03.054000000
71,104,2021-01-05 21:50:04.054000000
71,104,2021-01-05 21:50:05.054000000
71,104,2021-01-05 21:50:06.054000000
71,104,2021-01-05 21:50:07.054000000
71,104,2021-01-05 21:50:08.054000000
71,104,2021-01-05 21:50:09.054000000
71,104,2021-01-05 21:50:10.054000000
70,104,2021-01-05 21:50:11.054000000
69,104,2021-01-05 21:50:12.054000000
68,104,2021-01-05 21:50:13.054000000
68,104,2021-01-05 21:50:14.054000000
68,104,2021-01-05 21:50:15.054000000
68,104,2021-01-05 21:50:16.054000000
68,104,2021-01-05 21:50:17.054000000
69,104,2021-01-05 21:50:18.054000000
69,104,2021-01-05 21:50:19.054000000
69,104,2021-01-05 21:50:20.054000000
69,104,2021-01-05 21:50:21.054000000
69,104,2021-01-05 21:50:22.054000000
69,104,2021-01-05 21:50:23.054000000
69,104,2021-01-05 21:50:24.054000000
69,104,2021-01-05 21:50:25.054000000
69,104,2021-01-05 21:50:26.054000000
69,104,2021-01-05 21:50:27.054000000
70,104,2021-01-05 21:50:28.054000000
70,104,2021-01-05 21:50:29.054000000
70,104,2021-01-05 21:50:30.054000000
70,104,2021-01-05 21:50:31.054000000
71,104,2021-01-05 21:50:32.054000000
72,104,2021-01-05 21:50:33.054000000
72,104,2021-01-05 21:50:34.054000000
72,104,2021-01-05 21:50:35.054000000
72,104,2021-01-05 21:50:36.054000000
71,104,2021-01-05 21:50:37.054000000
71,104,2021-01-05 21:50:38.054000000
71,104,2021-01-05 21:50:39.054000000
71,104,2021-01-05 21:50:40.054000000
71,104,2021-01-05 21:50:41.054000000
71,104,2021-01-05 21:50:42.054000000
71,104,2021-01-05 21:50:43.054000000
72,104,2021-01-05 21:50:44.054000000
72,104,2021-01-05 21:50:45.054000000
73,104,2021-01-05 21:50:46.054000000
73,104,2021-01-05 21:50:47.054000000
73,104,2021-01-05 21:50:48.054000000
72,104,2021-01-05 21:50:49.054000000
72,104,2021-01-05 21:50:50.054000000
71,104,2021-01-05 21:50:51.054000000
71,104,2021-01-05 21:50:52.054000000
71,104,2021-01-05 21:50:53.054000000
70,104,2021-01-05 21:50:54.054000000
70,104,2021-01-05 21:50:55.054000000
70,104,2021-01-05 21:50:56.054000000
70,104,2021-01-05 21:50:57.054000000
70,104,2021-01-05 21:50:58.054000000
71,104,2021-01-05 21:50:59.054000000
71,104,2021-01-05 21:51:00.054000000
71,104,2021-01-05 21:51:01.054000000
71,104,2021-01-05 21:51:02.054000000
71,104,2021-01-05 21:51:03.054000000
71,104,2021-01-05 21:51:04.054000000
71,104,2021-01-05 21:51:05.054000000
71,104,2021-01-05 21:51:06.054000000
71,104,2021-01-05 21:51:07.054000000
70,104,2021-01-05 21:51:08.054000000
70,104,2021-01-05 21:51:09.054000000
70,104,2021-01-05 21:51:10.054000000
70,104,2021-01-05 21:51:11.054000000
70,104,2021-01-05 21:51:12.054000000
71,104,2021-01-05 21:51:13.054000000
71,104,2021-01-05 21:51:14.054000000
71,104,2021-01-05 21:51:15.054000000
71,104,2021-01-05 21:51:16.054000000
71,104,2021-01-05 21:51:17.054000000
71,104,2021-01-05 21:51:18.054000000
70,104,2021-01-05 21:51:19.054000000
70,104,2021-01-05 21:51:20.054000000
70,104,2021-01-05 21:51:21.054000000
70,104,2021-01-05 21:51:22.054000000
70,104,2021-01-05 21:51:23.054000000
69,104,2021-01-05 21:51:24.054000000
68,104,2021-01-05 21:51:25.054000000
67,104,2021-01-05 21:51:26.054000000
67,104,2021-01-05 21:51:27.054000000
67,104,2021-01-05 21:51:28.054000000
68,104,2021-01-05 21:51:29.054000000
68,104,2021-01-05 21:51:30.054000000
68,104,2021-01-05 21:51:31.054000000
68,104,2021-01-05 21:51:32.054000000
68,104,2021-01-05 21:51:33.054000000
68,104,2021-01-05 21:51:34.054000000
68,104,2021-01-05 21:51:35.054000000
68,104,2021-01-05 21:51:36.054000000
68,104,2021-01-05 21:51:37.054000000
68,104,2021-01-05 21:51:38.054000000
68,104,2021-01-05 21:51:39.054000000
68,104,2021-01-05 21:51:40.054000000
68,104,2021-01-05 21:51:41.054000000
65,104,2021-01-05 21:51:42.054000000
65,104,2021-01-05 21:51:43.054000000
65,104,2021-01-05 21:51:44.054000000
65,104,2021-01-05 21:51:45.054000000
66,104,2021-01-05 21:51:46.054000000
66,104,2021-01-05 21:51:47.054000000
66,104,2021-01-05 21:51:48.054000000
66,104,2021-01-05 21:51:49.054000000
66,104,2021-01-05 21:51:50.054000000
66,104,2021-01-05 21:51:51.054000000
66,104,2021-01-05 21:51:52.054000000
94,107,2021-01-06 12:09:22.663000000
94,107,2021-01-06 12:09:23.663000000
93,107,2021-01-06 12:09:24.663000000
93,107,2021-01-06 12:09:25.663000000
93,107,2021-01-06 12:09:26.663000000
94,107,2021-01-06 12:09:27.663000000
94,107,2021-01-06 12:09:28.663000000
94,107,2021-01-06 12:09:29.663000000
94,107,2021-01-06 12:09:30.663000000
94,107,2021-01-06 12:09:31.663000000
94,107,2021-01-06 12:09:32.663000000
94,107,2021-01-06 12:09:33.663000000
94,107,2021-01-06 12:09:34.663000000
94,107,2021-01-06 12:09:35.663000000
94,107,2021-01-06 12:09:36.663000000
94,107,2021-01-06 12:09:37.663000000
94,107,2021-01-06 12:09:38.663000000
94,107,2021-01-06 12:09:39.663000000
95,107,2021-01-06 12:09:40.663000000
95,107,2021-01-06 12:09:41.663000000
95,107,2021-01-06 12:09:42.663000000
95,107,2021-01-06 12:09:43.663000000
95,107,2021-01-06 12:09:44.663000000
95,107,2021-01-06 12:09:45.663000000
95,107,2021-01-06 12:09:46.663000000
95,107,2021-01-06 12:09:47.663000000
95,107,2021-01-06 12:09:48.663000000
95,107,2021-01-06 12:09:49.663000000
95,107,2021-01-06 12:09:50.663000000
95,107,2021-01-06 12:09:51.663000000
95,107,2021-01-06 12:09:52.663000000
95,107,2021-01-06 12:09:53.663000000
94,107,2021-01-06 12:09:54.663000000
94,107,2021-01-06 12:09:55.663000000
94,107,2021-01-06 12:09:56.663000000
93,107,2021-01-06 12:09:57.663000000
93,107,2021-01-06 12:09:58.663000000
92,107,2021-01-06 12:09:59.663000000
90,107,2021-01-06 12:10:00.663000000
90,107,2021-01-06 12:10:01.663000000
90,107,2021-01-06 12:10:02.663000000
91,107,2021-01-06 12:10:03.663000000
93,107,2021-01-06 12:10:04.663000000
94,107,2021-01-06 12:10:05.663000000
94,107,2021-01-06 12:10:06.663000000
94,107,2021-01-06 12:10:07.663000000
94,107,2021-01-06 12:10:08.663000000
95,107,2021-01-06 12:10:09.663000000
95,107,2021-01-06 12:10:10.663000000
95,107,2021-01-06 12:10:11.663000000
94,107,2021-01-06 12:10:12.663000000
94,107,2021-01-06 12:10:13.663000000
94,107,2021-01-06 12:10:14.663000000
95,107,2021-01-06 12:10:15.663000000
96,107,2021-01-06 12:10:16.663000000
99,107,2021-01-06 12:10:17.663000000
101,107,2021-01-06 12:10:18.663000000
103,107,2021-01-06 12:10:19.663000000
104,107,2021-01-06 12:10:20.663000000
105,107,2021-01-06 12:10:21.663000000
105,107,2021-01-06 12:10:22.663000000
105,107,2021-01-06 12:10:23.663000000
105,107,2021-01-06 12:10:24.663000000
105,107,2021-01-06 12:10:25.663000000
105,107,2021-01-06 12:10:26.663000000
105,107,2021-01-06 12:10:27.663000000
104,107,2021-01-06 12:10:28.663000000
104,107,2021-01-06 12:10:29.663000000
104,107,2021-01-06 12:10:30.663000000
103,107,2021-01-06 12:10:31.663000000
