TIMESTAMP,HEARTRATE,ACTIVITY_ID
2020-08-25 19:24:58.590000+03:00,88,107
2020-08-25 19:24:59.590000+03:00,88,107
2020-08-25 19:25:00.590000+03:00,87,107
2020-08-25 19:25:01.590000+03:00,87,107
2020-08-25 19:25:02.590000+03:00,87,107
2020-08-25 19:25:03.590000+03:00,88,107
2020-08-25 19:25:04.590000+03:00,88,107
2020-08-25 19:25:05.590000+03:00,88,107
2020-08-25 19:25:06.590000+03:00,89,107
2020-08-25 19:25:07.590000+03:00,88,107
2020-08-25 19:25:08.590000+03:00,88,107
2020-08-25 19:25:09.590000+03:00,88,107
2020-08-25 19:25:10.590000+03:00,88,107
2020-08-25 19:25:11.590000+03:00,88,107
2020-08-25 19:25:12.590000+03:00,88,107
2020-08-25 19:25:13.590000+03:00,89,107
2020-08-25 19:25:14.590000+03:00,89,107
2020-08-25 19:25:15.590000+03:00,90,107
2020-08-25 19:25:16.590000+03:00,91,107
2020-08-25 19:25:17.590000+03:00,91,107
2020-08-25 19:25:18.590000+03:00,91,107
2020-08-25 19:25:19.590000+03:00,92,107
2020-08-25 19:25:20.590000+03:00,92,107
2020-08-25 19:25:21.590000+03:00,92,107
2020-08-25 19:25:22.590000+03:00,92,107
2020-08-25 19:25:23.590000+03:00,92,107
2020-08-25 19:25:24.590000+03:00,92,107
2020-08-25 19:25:25.590000+03:00,93,107
2020-08-25 19:25:26.590000+03:00,93,107
2020-08-25 19:25:27.590000+03:00,93,107
2020-08-25 19:25:28.590000+03:00,92,107
2020-08-25 19:25:29.590000+03:00,92,107
2020-08-25 19:25:30.590000+03:00,92,107
2020-08-25 19:25:31.590000+03:00,92,107
2020-08-25 19:25:32.590000+03:00,92,107
2020-08-25 19:25:33.590000+03:00,93,107
2020-08-25 19:25:34.590000+03:00,93,107
2020-08-25 19:25:35.590000+03:00,93,107
2020-08-25 19:25:36.590000+03:00,93,107
2020-08-25 19:25:37.590000+03:00,93,107
2020-08-25 19:25:38.590000+03:00,93,107
2020-08-25 19:25:39.590000+03:00,93,107
2020-08-25 19:25:40.590000+03:00,93,107
2020-08-25 19:25:41.590000+03:00,93,107
2020-08-25 19:25:42.590000+03:00,93,107
2020-08-25 19:25:43.590000+03:00,93,107
2020-08-25 19:25:44.590000+03:00,93,107
2020-08-25 19:25:45.590000+03:00,93,107
2020-08-25 19:25:46.590000+03:00,93,107
2020-08-25 19:25:47.590000+03:00,93,107
2020-08-25 19:25:48.590000+03:00,94,107
2020-08-25 19:25:49.590000+03:00,94,107
2020-08-25 19:25:50.590000+03:00,93,107
2020-08-25 19:25:51.590000+03:00,93,107
2020-08-25 19:25:52.590000+03:00,93,107
2020-08-25 19:25:53.590000+03:00,92,107
2020-08-25 19:25:54.590000+03:00,92,107
2020-08-25 19:25:55.590000+03:00,92,107
2020-08-25 19:25:56.590000+03:00,92,107
2020-08-25 19:25:57.590000+03:00,92,107
2020-08-25 19:25:58.590000+03:00,92,107
2020-08-25 19:25:59.590000+03:00,92,107
2020-08-25 19:26:00.590000+03:00,91,107
2020-08-25 19:26:01.590000+03:00,91,107
2020-08-25 19:26:02.590000+03:00,90,107
2020-08-25 19:26:03.590000+03:00,90,107
2020-08-25 19:26:04.590000+03:00,89,107
2020-08-25 19:26:05.590000+03:00,88,107
2020-08-25 19:26:06.590000+03:00,88,107
2020-08-25 19:26:07.590000+03:00,88,107
2020-08-25 19:26:08.590000+03:00,88,107
2020-08-25 19:26:09.590000+03:00,88,107
2020-08-25 19:26:10.590000+03:00,88,107
2020-08-25 19:26:11.590000+03:00,88,107
2020-08-25 19:26:12.590000+03:00,88,107
2020-08-25 19:26:13.590000+03:00,87,107
2020-08-25 19:26:14.590000+03:00,87,107
2020-08-25 19:26:15.590000+03:00,87,107
2020-08-25 19:26:16.590000+03:00,88,107
2020-08-25 19:26:17.590000+03:00,89,107
2020-08-25 19:26:18.590000+03:00,90,107
2020-08-25 19:26:19.590000+03:00,90,107
2020-08-25 19:26:20.590000+03:00,90,107
2020-08-25 19:26:21.590000+03:00,90,107
2020-08-25 19:26:22.590000+03:00,90,107
2020-08-25 19:26:23.590000+03:00,90,107
2020-08-25 19:26:24.590000+03:00,90,107
2020-08-25 19:26:25.590000+03:00,90,107
2020-08-25 19:26:26.590000+03:00,90,107
2020-08-25 19:26:27.590000+03:00,90,107
2020-08-25 19:26:28.590000+03:00,90,107
2020-08-25 19:26:29.590000+03:00,90,107
2020-08-25 19:26:30.590000+03:00,91,107
2020-08-25 19:26:31.590000+03:00,91,107
2020-08-25 19:26:32.590000+03:00,91,107
2020-08-25 19:26:33.590000+03:00,91,107
2020-08-25 19:26:34.590000+03:00,91,107
2020-08-25 19:26:35.590000+03:00,90,107
2020-08-25 19:26:36.590000+03:00,90,107
2020-08-25 19:26:37.590000+03:00,90,107
2020-08-25 19:26:38.590000+03:00,90,107
2020-08-25 19:26:39.590000+03:00,90,107
2020-08-25 19:26:40.590000+03:00,90,107
2020-08-25 19:26:41.590000+03:00,90,107
2020-08-25 19:26:42.590000+03:00,90,107
2020-08-25 19:26:43.590000+03:00,90,107
2020-08-25 19:26:44.590000+03:00,90,107
2020-08-25 19:26:45.590000+03:00,90,107
2020-08-25 19:26:46.590000+03:00,90,107
2020-08-25 19:26:47.590000+03:00,90,107
2020-08-25 19:26:48.590000+03:00,91,107
2020-08-25 19:26:49.590000+03:00,92,107
2020-08-25 19:26:50.590000+03:00,92,107
2020-08-25 19:26:51.590000+03:00,92,107
2020-08-25 19:26:52.590000+03:00,91,107
2020-08-25 19:26:53.590000+03:00,90,107
2020-08-25 19:26:54.590000+03:00,89,107
2020-08-25 19:26:55.590000+03:00,89,107
2020-08-25 19:26:56.590000+03:00,89,107
2020-08-25 19:26:57.590000+03:00,89,107
2020-08-25 19:26:58.590000+03:00,89,107
2020-08-25 19:26:59.590000+03:00,89,107
2020-08-25 19:27:00.590000+03:00,89,107
2020-08-25 19:27:01.590000+03:00,89,107
2020-08-25 19:27:02.590000+03:00,89,107
2020-08-25 19:27:03.590000+03:00,89,107
2020-08-25 19:27:04.590000+03:00,89,107
2020-08-25 19:27:05.590000+03:00,88,107
2020-08-25 19:27:06.590000+03:00,88,107
2020-08-25 19:27:07.590000+03:00,88,107
2020-08-25 19:27:08.590000+03:00,88,107
2020-08-25 19:27:09.590000+03:00,88,107
2020-08-25 19:27:10.590000+03:00,88,107
2020-08-25 19:27:11.590000+03:00,88,107
2020-08-25 19:27:12.590000+03:00,88,107
2020-08-25 19:27:13.590000+03:00,88,107
2020-08-25 19:27:14.590000+03:00,89,107
2020-08-25 19:27:15.590000+03:00,89,107
2020-08-25 19:27:16.590000+03:00,89,107
2020-08-25 19:27:17.590000+03:00,90,107
2020-08-25 19:27:18.590000+03:00,90,107
2020-08-25 19:27:19.590000+03:00,90,107
2020-08-25 19:27:20.590000+03:00,90,107
2020-08-25 19:27:21.590000+03:00,89,107
2020-08-25 19:27:22.590000+03:00,90,107
2020-08-25 19:27:23.590000+03:00,90,107
2020-08-25 19:27:24.590000+03:00,90,107
2020-08-25 19:27:25.590000+03:00,90,107
2020-08-25 19:27:26.590000+03:00,90,107
2020-08-25 19:27:27.590000+03:00,90,107
2020-08-25 19:27:28.590000+03:00,90,107
2020-08-25 19:27:29.590000+03:00,90,107
2020-08-25 19:27:30.590000+03:00,89,107
2020-08-25 19:27:31.590000+03:00,89,107
2020-08-25 19:27:32.590000+03:00,89,107
2020-08-25 19:27:33.590000+03:00,88,107
2020-08-25 19:27:34.590000+03:00,88,107
2020-08-25 19:27:35.590000+03:00,88,107
2020-08-25 19:27:36.590000+03:00,88,107
2020-08-25 19:27:37.590000+03:00,88,107
2020-08-25 19:27:38.590000+03:00,88,107
2020-08-25 19:27:39.590000+03:00,88,107
2020-08-25 19:27:40.590000+03:00,89,107
2020-08-25 19:27:41.590000+03:00,89,107
2020-08-25 19:27:42.590000+03:00,89,107
2020-08-25 19:27:43.590000+03:00,89,107
2020-08-25 19:27:44.590000+03:00,89,107
2020-08-25 19:27:45.590000+03:00,89,107
2020-08-25 19:27:46.590000+03:00,89,107
2020-08-25 19:27:47.590000+03:00,89,107
2020-08-25 19:27:48.590000+03:00,89,107
2020-08-25 19:27:49.590000+03:00,89,107
2020-08-25 19:27:50.590000+03:00,89,107
2020-08-25 19:27:51.590000+03:00,89,107
2020-08-25 19:27:52.590000+03:00,89,107
2020-08-25 19:27:53.590000+03:00,89,107
2020-08-25 19:27:54.590000+03:00,89,107
2020-08-25 19:27:55.590000+03:00,89,107
2020-08-25 19:27:56.590000+03:00,89,107
2020-08-25 19:27:57.590000+03:00,89,107
2020-08-25 19:27:58.590000+03:00,89,107
2020-08-25 19:27:59.590000+03:00,90,107
2020-08-25 19:28:00.590000+03:00,90,107
2020-08-25 19:28:01.590000+03:00,91,107
2020-08-25 19:28:02.590000+03:00,91,107
2020-08-25 19:28:03.590000+03:00,92,107
2020-08-25 19:28:04.590000+03:00,93,107
2020-08-25 19:28:05.590000+03:00,93,107
2020-08-25 19:28:06.590000+03:00,93,107
2020-08-25 19:28:07.590000+03:00,93,107
2020-08-25 19:28:08.590000+03:00,93,107
2020-08-25 19:28:09.590000+03:00,93,107
2020-08-25 19:28:10.590000+03:00,93,107
2020-08-25 19:28:11.590000+03:00,94,107
2020-08-25 19:28:12.590000+03:00,94,107
2020-08-25 19:28:13.590000+03:00,95,107
2020-08-25 19:28:14.590000+03:00,95,107
2020-08-25 19:28:15.590000+03:00,95,107
2020-08-25 19:28:16.590000+03:00,95,107
2020-08-25 19:28:17.590000+03:00,95,107
2020-08-25 19:28:18.590000+03:00,95,107
2020-08-25 19:28:19.590000+03:00,95,107
2020-08-25 19:28:20.590000+03:00,95,107
2020-08-25 19:28:21.590000+03:00,95,107
2020-08-25 19:28:22.590000+03:00,95,107
2020-08-25 19:28:23.590000+03:00,95,107
2020-08-25 19:28:24.590000+03:00,95,107
2020-08-25 19:28:25.590000+03:00,95,107
2020-08-25 19:28:26.590000+03:00,95,107
2020-08-25 19:28:27.590000+03:00,94,107
2020-08-25 19:28:28.590000+03:00,94,107
2020-08-25 19:28:29.590000+03:00,94,107
2020-08-25 19:28:30.590000+03:00,94,107
2020-08-25 19:28:31.590000+03:00,94,107
2020-08-25 19:28:32.590000+03:00,94,107
2020-08-25 19:28:33.590000+03:00,94,107
2020-08-25 19:28:34.590000+03:00,93,107
2020-08-25 19:28:35.590000+03:00,93,107
2020-08-25 19:28:36.590000+03:00,92,107
2020-08-25 19:28:37.590000+03:00,92,107
2020-08-25 19:28:38.590000+03:00,91,107
2020-08-25 19:28:39.590000+03:00,91,107
2020-08-25 19:28:40.590000+03:00,90,107
2020-08-25 19:28:41.590000+03:00,90,107
2020-08-25 19:28:42.590000+03:00,90,107
2020-08-25 19:28:43.590000+03:00,91,107
2020-08-25 19:28:44.590000+03:00,91,107
2020-08-25 19:28:45.590000+03:00,91,107
2020-08-25 19:28:46.590000+03:00,91,107
2020-08-25 19:28:47.590000+03:00,90,107
2020-08-25 19:28:48.590000+03:00,90,107
2020-08-25 19:28:49.590000+03:00,89,107
2020-08-25 19:28:50.590000+03:00,89,107
2020-08-25 19:28:51.590000+03:00,89,107
2020-08-25 19:28:52.590000+03:00,89,107
2020-08-25 19:28:53.590000+03:00,89,107
2020-08-25 19:28:54.590000+03:00,90,107
2020-08-25 19:28:55.590000+03:00,90,107
2020-08-25 19:28:56.590000+03:00,90,107
2020-08-25 19:28:57.590000+03:00,90,107
2020-08-25 19:28:58.590000+03:00,90,107
2020-08-25 19:28:59.590000+03:00,89,107
2020-08-25 19:29:00.590000+03:00,89,107
2020-08-25 19:29:01.590000+03:00,89,107
2020-08-25 19:29:02.590000+03:00,89,107
2020-08-25 19:29:03.590000+03:00,89,107
2020-08-25 19:29:04.590000+03:00,89,107
2020-08-25 19:29:05.590000+03:00,89,107
2020-08-25 19:29:06.590000+03:00,89,107
2020-08-25 19:29:07.590000+03:00,89,107
2020-08-25 19:29:08.590000+03:00,89,107
2020-08-25 19:29:09.590000+03:00,89,107
2020-08-25 19:29:10.590000+03:00,89,107
2020-08-25 19:29:11.590000+03:00,89,107
2020-08-25 19:29:12.590000+03:00,89,107
2020-08-25 19:29:13.590000+03:00,88,107
2020-08-25 19:29:14.590000+03:00,88,107
2020-08-25 19:29:15.590000+03:00,88,107
2020-08-25 19:29:16.590000+03:00,88,107
2020-08-25 19:29:17.590000+03:00,88,107
2020-08-25 19:29:18.590000+03:00,88,107
2020-08-25 19:29:19.590000+03:00,89,107
2020-08-25 19:29:20.590000+03:00,89,107
2020-08-25 19:29:21.590000+03:00,89,107
2020-08-25 19:29:22.590000+03:00,89,107
2020-08-25 19:29:23.590000+03:00,90,107
2020-08-25 19:29:24.590000+03:00,90,107
2020-08-25 19:29:25.590000+03:00,91,107
2020-08-25 19:29:26.590000+03:00,92,107
2020-08-25 19:29:27.590000+03:00,93,107
2020-08-25 19:29:28.590000+03:00,92,107
2020-08-25 19:29:29.590000+03:00,92,107
2020-08-25 19:29:30.590000+03:00,92,107
2020-08-25 19:29:31.590000+03:00,93,107
2020-08-25 19:29:32.590000+03:00,93,107
2020-08-25 19:29:33.590000+03:00,93,107
2020-08-25 19:29:34.590000+03:00,93,107
2020-08-25 19:29:35.590000+03:00,92,107
2020-08-25 19:29:36.590000+03:00,92,107
2020-08-25 19:29:37.590000+03:00,92,107
2020-08-25 19:29:38.590000+03:00,92,107
2020-08-25 19:29:39.590000+03:00,92,107
2020-08-25 19:29:40.590000+03:00,91,107
2020-08-25 19:29:41.590000+03:00,91,107
2020-08-25 19:29:42.590000+03:00,91,107
2020-08-25 19:29:43.590000+03:00,91,107
2020-08-25 19:29:44.590000+03:00,91,107
2020-08-25 19:29:45.590000+03:00,91,107
2020-08-25 19:29:46.590000+03:00,91,107
2020-08-25 19:29:47.590000+03:00,91,107
2020-08-25 19:29:48.590000+03:00,91,107
2020-08-25 19:29:49.590000+03:00,91,107
2020-08-25 19:29:50.590000+03:00,91,107
2020-08-25 19:29:51.590000+03:00,91,107
2020-08-25 19:29:52.590000+03:00,91,107
2020-08-25 19:29:53.590000+03:00,91,107
2020-08-25 19:29:54.590000+03:00,91,107
2020-08-25 19:29:55.590000+03:00,91,107
2020-08-25 19:29:56.590000+03:00,91,107
2020-08-25 19:29:57.590000+03:00,91,107
2020-08-25 19:29:58.590000+03:00,91,107
2020-08-25 19:29:59.590000+03:00,92,107
2020-08-25 19:30:00.590000+03:00,92,107
2020-08-25 19:30:01.590000+03:00,92,107
2020-08-25 19:30:02.590000+03:00,92,107
2020-08-25 19:30:03.590000+03:00,95,107
2020-08-25 19:30:04.590000+03:00,95,107
2020-08-25 19:30:05.590000+03:00,96,107
2020-08-25 19:30:06.590000+03:00,96,107
2020-08-25 19:30:07.590000+03:00,96,107
2020-08-25 19:30:08.590000+03:00,96,107
2020-08-25 19:30:09.590000+03:00,96,107
2020-08-25 19:30:10.590000+03:00,96,107
2020-08-25 19:30:11.590000+03:00,96,107
2020-08-25 19:30:12.590000+03:00,96,107
2020-08-25 19:30:13.590000+03:00,96,107
2020-08-25 19:30:14.590000+03:00,96,107
2020-08-25 19:30:15.590000+03:00,96,107
2020-08-25 19:30:16.590000+03:00,96,107
2020-08-25 19:30:17.590000+03:00,96,107
2020-08-25 19:30:18.590000+03:00,96,107
2020-08-25 19:30:19.590000+03:00,96,107
2020-08-25 19:30:20.590000+03:00,96,107
2020-08-25 19:30:21.590000+03:00,96,107
2020-08-25 19:30:22.590000+03:00,97,107
2020-08-25 19:30:23.590000+03:00,97,107
2020-08-25 19:30:24.590000+03:00,97,107
2020-08-25 19:30:25.590000+03:00,97,107
2020-08-25 19:30:26.590000+03:00,97,107
2020-08-25 19:30:27.590000+03:00,96,107
2020-08-25 19:30:28.590000+03:00,96,107
2020-08-25 19:30:29.590000+03:00,96,107
2020-08-25 19:30:30.590000+03:00,96,107
2020-08-25 19:30:31.590000+03:00,96,107
2020-08-25 19:30:32.590000+03:00,96,107
2020-08-25 19:30:33.590000+03:00,96,107
2020-08-25 19:30:34.590000+03:00,96,107
2020-08-25 19:30:35.590000+03:00,96,107
2020-08-25 19:30:36.590000+03:00,96,107
2020-08-25 19:30:37.590000+03:00,96,107
2020-08-25 19:30:38.590000+03:00,96,107
2020-08-25 19:30:39.590000+03:00,97,107
2020-08-25 19:30:40.590000+03:00,96,107
2020-08-25 19:30:41.590000+03:00,96,107
2020-08-25 19:30:42.590000+03:00,95,107
2020-08-25 19:30:43.590000+03:00,95,107
2020-08-25 19:30:44.590000+03:00,95,107
2020-08-25 19:30:45.590000+03:00,95,107
2020-08-25 19:30:46.590000+03:00,95,107
2020-08-25 19:30:47.590000+03:00,95,107
2020-08-25 19:30:48.590000+03:00,94,107
2020-08-25 19:30:49.590000+03:00,93,107
2020-08-25 19:30:50.590000+03:00,93,107
2020-08-25 19:30:51.590000+03:00,92,107
2020-08-25 19:30:52.590000+03:00,92,107
2020-08-25 19:30:53.590000+03:00,91,107
2020-08-25 19:30:54.590000+03:00,91,107
2020-08-25 19:30:55.590000+03:00,90,107
2020-08-25 19:30:56.590000+03:00,89,107
2020-08-25 19:30:57.590000+03:00,89,107
2020-08-25 19:30:58.590000+03:00,89,107
2020-08-25 19:30:59.590000+03:00,89,107
2020-08-25 19:31:00.590000+03:00,89,107
2020-08-25 19:31:01.590000+03:00,89,107
2020-08-25 19:31:02.590000+03:00,90,107
2020-08-25 19:31:03.590000+03:00,90,107
2020-08-25 19:31:04.590000+03:00,90,107
2020-08-25 19:31:05.590000+03:00,90,107
2020-08-25 19:31:06.590000+03:00,89,107
2020-08-25 19:31:07.590000+03:00,89,107
2020-08-25 19:31:08.590000+03:00,89,107
2020-08-25 19:31:09.590000+03:00,89,107
2020-08-25 19:31:10.590000+03:00,90,107
2020-08-25 19:31:11.590000+03:00,90,107
2020-08-25 19:31:12.590000+03:00,90,107
2020-08-25 19:31:13.590000+03:00,90,107
2020-08-25 19:31:14.590000+03:00,90,107
2020-08-25 19:31:15.590000+03:00,90,107
2020-08-25 19:31:16.590000+03:00,90,107
2020-08-25 19:31:17.590000+03:00,90,107
2020-08-25 19:31:18.590000+03:00,90,107
2020-08-25 19:31:19.590000+03:00,90,107
2020-08-25 19:31:20.590000+03:00,90,107
2020-08-25 19:31:21.590000+03:00,91,107
2020-08-25 19:31:22.590000+03:00,91,107
2020-08-25 19:31:23.590000+03:00,91,107
2020-08-25 19:31:24.590000+03:00,92,107
2020-08-25 19:31:25.590000+03:00,92,107
2020-08-25 19:31:26.590000+03:00,93,107
2020-08-25 19:31:27.590000+03:00,97,107
2020-08-25 19:31:28.590000+03:00,97,107
2020-08-25 19:31:29.590000+03:00,97,107
2020-08-25 19:31:30.590000+03:00,96,107
2020-08-25 19:31:31.590000+03:00,95,107
2020-08-25 19:31:32.590000+03:00,94,107
2020-08-25 19:31:33.590000+03:00,95,107
2020-08-25 19:31:34.590000+03:00,95,107
2020-08-25 19:31:35.590000+03:00,95,107
2020-08-25 19:31:36.590000+03:00,95,107
2020-08-25 19:31:37.590000+03:00,95,107
2020-08-25 19:31:38.590000+03:00,95,107
2020-08-25 19:31:39.590000+03:00,95,107
2020-08-25 19:31:40.590000+03:00,95,107
2020-08-25 19:31:41.590000+03:00,95,107
2020-08-25 19:31:42.590000+03:00,95,107
2020-08-25 19:31:43.590000+03:00,95,107
2020-08-25 19:31:44.590000+03:00,95,107
2020-08-25 19:31:45.590000+03:00,95,107
2020-08-25 19:31:46.590000+03:00,94,107
2020-08-25 19:31:47.590000+03:00,94,107
2020-08-25 19:31:48.590000+03:00,94,107
2020-08-25 19:31:49.590000+03:00,94,107
2020-08-25 19:31:50.590000+03:00,94,107
2020-08-25 19:31:51.590000+03:00,94,107
2020-08-25 19:31:52.590000+03:00,94,107
2020-08-25 19:31:53.590000+03:00,94,107
2020-08-25 19:31:54.590000+03:00,94,107
2020-08-25 19:31:55.590000+03:00,94,107
2020-08-25 19:31:56.590000+03:00,94,107
2020-08-25 19:31:57.590000+03:00,94,107
2020-08-25 19:31:58.590000+03:00,94,107
2020-08-25 19:31:59.590000+03:00,94,107
2020-08-25 19:32:00.590000+03:00,94,107
2020-08-25 19:32:01.590000+03:00,94,107
2020-08-25 19:32:02.590000+03:00,94,107
2020-08-25 19:32:03.590000+03:00,94,107
2020-08-25 19:32:04.590000+03:00,94,107
2020-08-25 19:32:05.590000+03:00,94,107
2020-08-25 19:32:06.590000+03:00,94,107
2020-08-25 19:32:07.590000+03:00,94,107
2020-08-25 19:32:08.590000+03:00,94,107
2020-08-25 19:32:09.590000+03:00,94,107
2020-08-25 19:32:10.590000+03:00,94,107
2020-08-25 19:32:11.590000+03:00,94,107
2020-08-25 19:32:12.590000+03:00,94,107
2020-08-25 19:32:13.590000+03:00,94,107
2020-08-25 19:32:14.590000+03:00,94,107
2020-08-25 19:32:15.590000+03:00,94,107
2020-08-25 19:32:16.590000+03:00,94,107
2020-08-25 19:32:17.590000+03:00,94,107
2020-08-25 19:32:18.590000+03:00,94,107
2020-08-25 19:32:19.590000+03:00,94,107
2020-08-25 19:32:20.590000+03:00,94,107
2020-08-25 19:32:21.590000+03:00,94,107
2020-08-25 19:32:22.590000+03:00,94,107
2020-08-25 19:32:23.590000+03:00,94,107
2020-08-25 19:32:24.590000+03:00,94,107
2020-08-25 19:32:25.590000+03:00,94,107
2020-08-25 19:32:26.590000+03:00,94,107
2020-08-25 19:32:27.590000+03:00,93,107
2020-08-25 19:32:28.590000+03:00,94,107
2020-08-25 19:32:29.590000+03:00,94,107
2020-08-25 19:32:30.590000+03:00,94,107
2020-08-25 19:32:31.590000+03:00,94,107
2020-08-25 19:32:32.590000+03:00,94,107
2020-08-25 19:32:33.590000+03:00,94,107
2020-08-25 19:32:34.590000+03:00,94,107
2020-08-25 19:32:35.590000+03:00,94,107
2020-08-25 19:32:36.590000+03:00,93,107
2020-08-25 19:32:37.590000+03:00,93,107
2020-08-25 19:32:38.590000+03:00,93,107
2020-08-25 19:32:39.590000+03:00,93,107
2020-08-25 19:32:40.590000+03:00,93,107
2020-08-25 19:32:41.590000+03:00,93,107
2020-08-25 19:32:42.590000+03:00,93,107
2020-08-25 19:32:43.590000+03:00,93,107
2020-08-25 19:32:44.590000+03:00,93,107
2020-08-25 19:32:45.590000+03:00,93,107
2020-08-25 19:32:46.590000+03:00,93,107
2020-08-25 19:32:47.590000+03:00,93,107
2020-08-25 19:32:48.590000+03:00,93,107
2020-08-25 19:32:49.590000+03:00,92,107
2020-08-25 19:32:50.590000+03:00,92,107
2020-08-25 19:32:51.590000+03:00,92,107
2020-08-25 19:32:52.590000+03:00,92,107
2020-08-25 19:32:53.590000+03:00,92,107
2020-08-25 19:32:54.590000+03:00,93,107
